formulation,runtime_seconds,incumbent,best_bound,relative_gap,gap_percent,node_count,solution_count,event,bound_gap_to_best_known_percent,incumbent_gap_to_best_known_percent
network_mir,56.705202,35790.999866,35240.76442936079,0.01537356985552984,1.537356985552984,2279.0,17,bound,1.4933209521711022,0.04472359468902388
network_mir,58.029173,35780.0,35240.76442936079,0.015070865585221124,1.5070865585221125,2293.0,18,incumbent,1.4933209521711022,0.013976240391334731
network_mir,58.64396,35780.0,35241.45716160744,0.015051504706332056,1.5051504706332055,2345.0,18,bound,1.4913845936898977,0.013976240391334731
network_mir,59.080538,35780.0,35241.80515768035,0.01504177871211995,1.504177871211995,2377.0,18,bound,1.490411858335854,0.013976240391334731
network_mir,61.87012,35780.0,35242.63649950787,0.015018543893016508,1.501854389301651,2465.0,18,bound,1.4880880516900927,0.013976240391334731
network_mir,62.616621,35780.0,35242.92710099452,0.015010421995681322,1.5010421995681322,2513.0,18,bound,1.4872757484429844,0.013976240391334731
network_mir,63.188809,35780.0,35243.655817791405,0.014990055399904839,1.4990055399904838,2557.0,18,bound,1.4852388042168978,0.013976240391334731
network_mir,64.177851,35780.0,35246.14427193735,0.01492050665351169,1.492050665351169,2599.0,18,bound,1.4782829575475842,0.013976240391334731
network_mir,65.168892,35780.0,35246.40174041397,0.014913310776580023,1.4913310776580024,2659.0,18,bound,1.4775632692831118,0.013976240391334731
network_mir,66.181958,35780.0,35247.29062686388,0.014888467667303423,1.4888467667303424,2703.0,18,bound,1.4750786111421845,0.013976240391334731
network_mir,67.116201,35780.0,35247.34424613993,0.014886969084965573,1.4886969084965573,2756.0,18,bound,1.4749287319638524,0.013976240391334731
network_mir,67.795991,35780.0,35248.01124619777,0.014868327384075751,1.486832738407575,2794.0,18,bound,1.4730643013339773,0.013976240391334731
network_mir,68.769462,35780.0,35248.16518540127,0.014864025002759445,1.4864025002759444,2870.0,18,bound,1.472634003071231,0.013976240391334731
network_mir,69.613587,35780.0,35253.78957128114,0.014706831434289075,1.4706831434289076,2922.0,18,bound,1.4569124492490932,0.013976240391334731
network_mir,73.109584,35780.0,35253.87559935449,0.014704427072261292,1.4704427072261292,2969.0,18,bound,1.4566719794423733,0.013976240391334731
network_mir,74.139201,35780.0,35254.29999964752,0.0146925656890017,1.46925656890017,3039.0,18,bound,1.4554856753388703,0.013976240391334731
network_mir,75.340993,35780.0,35254.33221249286,0.014691665385889884,1.4691665385889885,3103.0,18,bound,1.4553956324448358,0.013976240391334731
network_mir,75.817562,35775.00000000001,35254.33221249286,0.014553956324448558,1.4553956324448558,3136.0,19,incumbent,1.4553956324448358,2.0338106538597975e-14
network_mir,76.309163,35775.00000000001,35256.69523751213,0.01448790391300837,1.448790391300837,3149.0,19,bound,1.4487903913008169,2.0338106538597975e-14
network_mir,76.9761,35775.00000000001,35257.590760990664,0.014462871810184283,1.4462871810184283,3209.0,19,bound,1.4462871810184084,2.0338106538597975e-14
network_mir,77.87209,35775.00000000001,35260.698310072505,0.014376008104192942,1.437600810419294,3270.0,19,bound,1.4376008104192741,2.0338106538597975e-14
network_mir,79.540693,35775.00000000001,35260.708352717425,0.014375727387353788,1.4375727387353787,3384.0,19,bound,1.4375727387353587,2.0338106538597975e-14
network_mir,81.018725,35775.00000000001,35260.96489026158,0.014368556526580749,1.436855652658075,3448.0,19,bound,1.436855652658055,2.0338106538597975e-14
network_mir,82.517385,35775.00000000001,35261.22432402162,0.014361304709388897,1.4361304709388896,3505.0,19,bound,1.4361304709388696,2.0338106538597975e-14
network_mir,83.404435,35775.00000000001,35261.2591006931,0.014360332615147554,1.4360332615147555,3551.0,19,bound,1.4360332615147355,2.0338106538597975e-14
network_mir,84.005636,35775.00000000001,35261.505196866085,0.01435345361660161,1.435345361660161,3587.0,19,bound,1.4353453616601408,2.0338106538597975e-14
network_mir,84.510062,35775.00000000001,35262.13110236005,0.014335958005309771,1.433595800530977,3632.0,19,bound,1.433595800530957,2.0338106538597975e-14
network_mir,85.363577,35775.00000000001,35262.48969520828,0.014325934445610875,1.4325934445610875,3690.0,19,bound,1.4325934445610673,2.0338106538597975e-14
network_mir,85.823692,35775.00000000001,35263.82632137981,0.014288572428237441,1.428857242823744,3710.0,19,bound,1.428857242823724,2.0338106538597975e-14
network_mir,86.466267,35775.00000000001,35268.91336363896,0.014146376977248007,1.4146376977248007,3743.0,19,bound,1.4146376977247808,2.0338106538597975e-14
network_mir,87.401109,35775.00000000001,35268.982650780905,0.014144440229744301,1.4144440229744302,3761.0,19,bound,1.41444402297441,2.0338106538597975e-14
network_mir,88.098264,35775.00000000001,35272.796733305986,0.014037827161258454,1.4037827161258454,3819.0,19,bound,1.4037827161258254,2.0338106538597975e-14
network_mir,88.647581,35775.00000000001,35274.94066735598,0.013977898885926718,1.3977898885926718,3847.0,19,bound,1.3977898885926519,2.0338106538597975e-14
network_mir,89.285519,35775.00000000001,35275.418525417896,0.013964541567634147,1.3964541567634148,3897.0,19,bound,1.3964541567633946,2.0338106538597975e-14
network_mir,90.191296,35775.00000000001,35275.56253921593,0.013960516024712228,1.3960516024712228,3947.0,19,bound,1.3960516024712026,2.0338106538597975e-14
network_mir,90.53783,35775.00000000001,35276.29522903426,0.013940035526645673,1.3940035526645673,3960.0,19,bound,1.3940035526645473,2.0338106538597975e-14
network_mir,91.398136,35775.00000000001,35276.613694192514,0.013931133635429572,1.3931133635429571,4031.0,19,bound,1.3931133635429371,2.0338106538597975e-14
network_mir,91.988924,35775.00000000001,35277.12603007528,0.013916812576512387,1.3916812576512387,4091.0,19,bound,1.3916812576512188,2.0338106538597975e-14
network_mir,92.921682,35775.00000000001,35279.431022165234,0.013852382329413646,1.3852382329413646,4168.0,19,bound,1.3852382329413444,2.0338106538597975e-14
